task_id,occ,occ_title,function,task,passes,why,not_called,physical,physical_both,physical_onet_codes,physical_sonnet,physical_gpt6,accountable,agreed_all_three,contested,blocked_by_missing_check,time_share,task_payroll_usd,horizon_sonnet,check_sonnet,stakes_sonnet,spec_entropy_sum_sonnet,passes_by_sonnet,horizon_gemini,check_gemini,stakes_gemini,spec_entropy_sum_gemini,passes_by_gemini,horizon_gpt6,check_gpt6,stakes_gpt6,spec_entropy_sum_gpt6,passes_by_gpt6
1636,23-2011,Paralegals and Legal Assistants,Legal & compliance,"Gather and analyze research data, such as statutes, decisions, and legal articles, codes, and documents.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.11834793420191461,2862912543.222452,1,1,1,2,False,1,1,2,5,False,1,1,3,3,False
21317,11-3031,Financial Managers,Finance,"Examine, evaluate, or process loan applications.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.019367823153092618,2858958085.6893573,3,1,3,6,False,4,1,3,4,False,4,0,4,7,False
5225,11-9032,"Education Administrators, Kindergarten through Secondary",Education,Enforce discipline and attendance rules.,False,nobody can tell quickly whether it worked,False,False,False,False,False,False,False,False,False,False,0.0787601427230902,2850872773.852996,2,2,1,4,False,2,1,2,7,False,2,1,4,7,False
1820,29-1051,Pharmacists,Clinical,"Plan, implement, or maintain procedures for mixing, packaging, or labeling pharmaceuticals, according to policy and legal requirements, to ensure quality, security, and proper disposal.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.0632227332795308,2844883768.475658,3,1,4,6,False,4,1,4,7,False,3,1,4,6,False
20415,29-1141,Registered Nurses,Clinical,"Develop and maintain departmental policies, procedures, objectives, or patient care standards, based on evidence-based practice guidelines or expert opinion.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.008808772648731056,2843597367.732211,3,1,2,5,False,4,1,4,8,False,4,1,4,7,False
18298,29-1141,Registered Nurses,Clinical,Diagnose acute or chronic conditions that could result in rapid physiological deterioration or life-threatening instability.,False,"no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.008803465097018584,2841884014.387706,2,1,4,5,False,1,1,4,5,False,2,1,4,6,False
6642,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",Education,"Prepare, administer, and grade tests and assignments to evaluate students' progress.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.035908145741999346,2836459878.765547,1,1,0,1,False,1,1,1,3,False,2,1,2,6,False
2771,43-6011,Executive Secretaries and Executive Administrative Assistants,Admin,"Prepare invoices, reports, memos, letters, financial statements, and other documents, using word processing, spreadsheet, database, or presentation software.",False,no existing check settles it,False,False,False,False,False,False,False,False,True,False,0.07785373432513644,2827498587.4999633,1,2,1,2,True,1,1,2,5,False,1,1,3,5,False
1842,29-1141,Registered Nurses,Clinical,Modify patient treatment plans as indicated by patients' responses and conditions.,False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.008713308197860849,2812780082.279211,2,1,3,7,False,2,1,4,6,False,2,1,4,7,False
21320,11-3031,Financial Managers,Finance,"Prepare financial or regulatory reports required by laws, regulations, or boards of directors.",False,"nobody can tell quickly whether it worked, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.01905444862182183,2812699678.487685,3,2,3,4,False,3,1,4,3,False,3,1,4,3,False
20284,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Admin,"Compose, type, and distribute meeting notes, routine correspondence, or reports, such as presentations or expense, statistical, or monthly reports.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.03394015069415331,2809166358.4070487,1,1,1,4,False,1,1,1,5,False,1,1,2,5,False
23951,27-3031,Public Relations Specialists,Marketing,Post and update content on the company's Web site and social media outlets.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.12529752493574667,2804257630.695967,2,1,0,4,False,1,1,2,5,False,1,1,1,5,False
18574,43-6011,Executive Secretaries and Executive Administrative Assistants,Admin,"Perform general office duties, such as ordering supplies, maintaining records management database systems, and performing basic bookkeeping work.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.07681825003563794,2789891780.436502,2,1,1,4,False,2,1,1,3,False,2,1,2,4,False
18341,29-1141,Registered Nurses,Clinical,Document patients' medical histories and assessment findings.,False,an accountable sign-off — stays with a person,False,False,False,False,False,False,True,False,False,False,0.008626851245938089,2784870545.8757343,1,1,1,2,False,1,1,3,4,False,1,1,4,4,False
3315,11-9021,Construction Managers,Operations,"Plan, organize, or direct activities concerned with the construction or maintenance of structures, facilities, or systems.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.06706985370256714,2779269786.5273085,4,1,3,7,False,3,0,4,10,False,3,1,4,9,False
1855,29-1141,Registered Nurses,Clinical,"Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.008603452273058889,2777317023.9107285,3,1,2,4,False,1,1,4,6,False,3,1,4,7,False
3791,23-1011,Lawyers,Legal & compliance,"Act as agent, trustee, guardian, or executor for businesses or individuals.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.020464224113950213,2765385958.1978984,4,0,3,7,False,5,1,4,10,False,4,0,4,11,False
2793,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Admin,Locate and attach appropriate files to incoming correspondence requiring replies.,False,physical work — out of reach whatever its structure,False,True,False,False,True,False,False,False,False,False,0.03340994665076612,2765282305.705089,1,2,0,1,False,0,1,0,2,False,1,1,1,3,False
2591,43-4051,Customer Service Representatives,Customer support,"Recommend improvements in products, packaging, shipping, service, or billing methods and procedures to prevent future problems.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.022317847278481285,2760290618.4001207,4,0,1,6,False,4,0,2,8,False,4,0,2,8,False
18323,29-1141,Registered Nurses,Clinical,"Perform administrative duties that facilitate admission, transfer, or discharge of patients.",True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,False,True,False,0.008547300737238122,2759190507.786254,1,2,1,2,True,1,2,2,4,True,2,1,4,5,False
8121,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Sales,Arrange and direct delivery and installation of products and equipment.,False,physical work — out of reach whatever its structure,False,True,False,False,True,False,False,False,False,False,0.026765402484721184,2758149984.112461,2,1,1,4,False,2,1,1,7,False,3,1,4,9,False
511,29-2061,Licensed Practical and Licensed Vocational Nurses,Clinical,"Provide basic patient care or treatments, such as taking temperatures or blood pressures, dressing wounds, treating bedsores, giving enemas or douches, rubbing with alcohol, massaging, or performing catheterizations.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.0679453287147976,2752116523.247756,1,1,2,2,False,1,1,3,6,False,2,1,4,6,False
20475,13-1151,Training and Development Specialists,People,"Obtain, organize, or develop training procedure manuals, guides, or course materials, such as handouts or visual materials.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.0854109098448509,2747364018.5963435,1,1,1,5,False,1,1,1,5,False,1,1,1,5,False
19,11-3012,Administrative Services Managers,Operations,"Direct or coordinate the supportive services department of a business, agency, or organization.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.08642007481633858,2743639551.2254877,5,0,3,8,False,5,0,3,11,False,5,0,3,10,False
15668,11-3031,Financial Managers,Finance,"Present investment information, such as product risks, fees, or fund performance statistics.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.01846401102058903,2725542937.0822887,1,1,1,2,False,1,1,3,5,False,1,1,4,6,False
8,11-2022,Sales Managers,Sales,Advise dealers and distributors on policies and operating procedures to ensure functional effectiveness of business.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.028088078181143332,2724763729.5012636,4,0,2,7,False,4,0,3,8,False,4,0,3,7,False
5314,15-1212,Information Security Analysts,IT & software,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.12011072759777766,2724349721.711879,4,1,3,7,False,4,1,4,8,False,4,0,4,10,False
1811,29-1051,Pharmacists,Clinical,"Order and purchase pharmaceutical supplies, medical supplies, or drugs, maintaining stock and storing and handling it properly.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.0604646743034782,2720777188.3507676,2,2,1,4,False,2,2,3,5,False,3,1,4,6,False
